species_id	count_reads	coverage	relative_abundance	sample	kingdom	phylum	class	order	family	genus	species
Barnesiella_intestinihominis_62208	14	0.331804748803	0.0075327877301	XLB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Barnesiella intestinihominis
Enterococcus_gallinarum_52312	11	0.273881499395	0.00621778683274	XLB_036	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. HSIEG1
Clostridium_perfringens_56840	11	0.282193468885	0.0064064890801	XLB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens
Clostridiales_bacterium_43336	11	0.286357786358	0.0065010293773	XLB_036	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-16
Eubacterium_ramulus_59802	9	0.23629489603	0.00536447805502	XLB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium ramulus
Holdemania_filiformis_61753	8	0.157834101382	0.00358322412978	XLB_036	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania filiformis
Alistipes_finegoldii_56071	8	0.18587434974	0.00421980705856	XLB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. HGB5
Collinsella_aerofaciens_61484	7	0.14827619322	0.00336623599567	XLB_036	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
Oscillospiraceae_bacterium_54867	6	0.143984220907	0.00326879761815	XLB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. KLE 1728
Bilophila_wadsworthia_57364	5	0.116244849912	0.002639045349	XLB_036	Bacteria	delta/epsilon subdivisions	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia
Bacteroides_rodentium_59708	4	0.114429568601	0.00259783397744	XLB_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides rodentium
Clostridium_butyricum_56361	4	0.101908866995	0.00231358311073	XLB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium butyricum
Dorea_longicatena_61473	4	0.0956179222058	0.00217076311828	XLB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena
Megasphaera_sp_59658	3	0.0746045956431	0.00169370867867	XLB_036	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	Megasphaera sp. NP3
Finegoldia_magna_61710	2	0.0500606796117	0.00113650113357	XLB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Finegoldia	Finegoldia magna
Subdoligranulum_sp_62068	2	0.0504286434695	0.00114485482243	XLB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum sp. 4_3_54A2FAA
Lachnospiraceae_bacterium_56833	2	0.0526759376317	0.00119587395327	XLB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium VE202-12
Peptoniphilus_harei_62491	1	0.0244666868871	0.000555454252672	XLB_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus harei
Bacteroides_fragilis_54507	203	4.82169601295	0.0947739091322	XLB_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
Collinsella_sp_62205	181	4.05699629524	0.0797431852199	XLB_064	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella sp. 4_8_47FAA
Clostridiales_bacterium_56470	170	5.74004282655	0.112824677416	XLB_064	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-03
Alistipes_onderdonkii_55464	166	4.06054087277	0.0798128564451	XLB_064					Rikenellaceae		
Bacteroides_xylanisolvens_57185	143	3.38347904733	0.0665047184479	XLB_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. D1
Escherichia_coli_58110	127	3.01717902351	0.0593048275631	XLB_064	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia coli
Bifidobacterium_bifidum_55065	105	2.35351205919	0.0462599752121	XLB_064	Bacteria	Actinobacteria	Actinobacteridae	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum
Bacteroides_vulgatus_57955	98	2.4122269851	0.0474140593845	XLB_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus
Parabacteroides_distasonis_56985	94	2.29105839416	0.0450324034285	XLB_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp. 31_2
Burkholderiales_bacterium_56577	84	1.90895281496	0.037521842965	XLB_064	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			Burkholderiales bacterium 1_1_47
Blautia_producta_56315	79	1.87084186909	0.0367727448651	XLB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia producta
Alistipes_finegoldii_56071	77	1.81802721088	0.0357346347056	XLB_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. HGB5
Enterococcus_faecium_56947	57	1.3196347032	0.0259383708787	XLB_064	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
Clostridiales_bacterium_59663	50	1.21444065696	0.0238707061083	XLB_064	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-14
Collinsella_aerofaciens_61484	47	1.09276865457	0.0214791552375	XLB_064	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
Barnesiella_intestinihominis_62208	44	1.04443085703	0.0205290409998	XLB_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Barnesiella intestinihominis
Clostridium_hathewayi_55515	44	1.0253090053	0.020153187227	XLB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] hathewayi
Bacteroides_massiliensis_44749	38	0.945627980922	0.0185869992832	XLB_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides massiliensis
Phascolarctobacterium_sp_59817	34	0.808466548253	0.0158909925003	XLB_064	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium sp. CAG
Peptoniphilus_sp_58646	29	0.696850789818	0.0136971043499	XLB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus grossensis
Eggerthella_lenta_56463	29	0.637056079215	0.0125217962313	XLB_064	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Eggerthella	Eggerthella sp. HGA1
Clostridiales_bacterium_52743	26	0.607741013072	0.011945587485	XLB_064	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus sp. 3_3_56FAA
Erysipelotrichaceae_bacterium_56596	26	0.582806816006	0.0114554878768	XLB_064	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		Erysipelotrichaceae bacterium 21_3
Bacteroides_ovatus_58035	24	0.57218875502	0.0112467822378	XLB_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
Clostridium_sp_60782	23	0.559674502712	0.0110008055923	XLB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. ATCC 29733
Escherichia_fergusonii_56914	15	0.334759866857	0.00657994637517	XLB_064	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia fergusonii
Bacteroides_uniformis_57318	10	0.273131881003	0.00536860391068	XLB_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
Clostridium_sordellii_57678	6	0.149566257852	0.00293983255951	XLB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	[Clostridium] sordellii
Bifidobacterium_longum_57796	6	0.13188559322	0.00259230635738	XLB_064	Bacteria	Actinobacteria	Actinobacteridae	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum subsp. infantis
Subdoligranulum_sp_62068	5	0.126071608674	0.00247802830218	XLB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum sp. 4_3_54A2FAA
Coprobacillus_sp_47700	5	0.11747563059	0.0023090681596	XLB_064	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus sp. 29_1
Enterococcus_gallinarum_52312	5	0.106711003628	0.00209748166082	XLB_064	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. HSIEG1
Ruminococcus_sp_58571	5	0.114527892766	0.00225112824884	XLB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. JC304
Lachnospiraceae_bacterium_56833	4	0.103034134008	0.00202521013928	XLB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium VE202-12
Holdemania_filiformis_61753	4	0.0870775729647	0.00171157243539	XLB_064	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania filiformis
Ruminococcus_sp_55468	3	0.0737680731779	0.00144996462768	XLB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. KLE 1732
Megasphaera_sp_59658	3	0.0710235750522	0.00139601953963	XLB_064	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	Megasphaera sp. NP3
Bilophila_wadsworthia_57364	2	0.0490484598784	0.000964082817975	XLB_064	Bacteria	delta/epsilon subdivisions	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia
Bacteroides_acidifaciens_59693	2	0.0525150268902	0.00103222069023	XLB_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides acidifaciens
Peptoniphilus_harei_62491	2	0.0503488019412	0.000989641978107	XLB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus harei
Dorea_longicatena_59913	2	0.0443069063759	0.000870884167628	XLB_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena
Bacteroides_rodentium_59708	1	0.0239157798375	0.000470081883855	XLB_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides rodentium
Erysipelotrichaceae_bacterium_55770	1	0.0245676100629	0.000482894076574	XLB_064	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		Erysipelotrichaceae bacterium 5_2_54FAA
Clostridium_scindens_58238	1	0.0259443752594	0.000509955388462	XLB_064	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-26
Gordonibacter_pamelaeae_62044	1	0.0269304754053	0.000529337897308	XLB_064	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Gordonibacter	Gordonibacter pamelaeae
Actinomyces_turicensis_62420	1	0.0231545799759	0.000455119952137	XLB_064	Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Actinomyces	Actinomyces turicensis
Enterococcus_avium_44557	1	0.0244594462381	0.000480768038667	XLB_064	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus avium
Escherichia_coli_58110	504	12.2051436608	0.136276491158	XMA_001	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia coli
Bacteroides_stercoris_56735	399	9.77764102564	0.109172218517	XMA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides stercoris
Enterococcus_faecium_56947	384	9.11395672027	0.101761853602	XMA_001	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
Bacteroides_thetaiotaomicron_56941	371	9.10262700603	0.101635351715	XMA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 1_1_6
Clostridiales_bacterium_56470	294	9.96545324768	0.111269235261	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-03
Bacteroides_fragilis_56548	200	4.85788192331	0.0542406645398	XMA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. UW
Clostridiales_bacterium_43336	148	3.7957957958	0.0423819453975	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-16
Oscillibacter_sp_60799	144	3.48697758934	0.0389338367352	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. ER4
Bacteroides_vulgatus_57955	136	3.37293325168	0.0376604750605	XMA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus
Peptoniphilus_harei_62491	132	3.10908907087	0.0347145237327	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus harei
Parabacteroides_distasonis_56985	118	2.84904703974	0.0318110252946	XMA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp. 31_2
Eubacterium_limosum_60946	97	2.22525399129	0.0248460660763	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium limosum
Finegoldia_magna_61710	86	2.03984627832	0.0227758968706	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Finegoldia	Finegoldia magna
Clostridium_hathewayi_61827	51	1.31003467707	0.0146271878519	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] hathewayi
Coprobacillus_sp_47700	49	1.18058486584	0.013181816413	XMA_001	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus sp. 29_1
Clostridiaceae_bacterium_58376	49	1.15987977506	0.0129506337904	XMA_001	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Dielma	Dielma fastidiosa
Clostridium_symbiosum_54029	48	1.1315840622	0.012634698102	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum
Anaerococcus_obesiensis_58051	40	0.974905018996	0.0108852987636	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Anaerococcus	Anaerococcus obesiensis
Escherichia_fergusonii_56914	36	0.825677603424	0.00921910054883	XMA_001	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia fergusonii
Burkholderiales_bacterium_56577	32	0.700370264882	0.00781998187499	XMA_001	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			Burkholderiales bacterium 1_1_47
Peptoniphilus_lacrimalis_56996	24	0.688727188727	0.00768998114671	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus sp. oral taxon 836
Peptoniphilus_sp_58372	21	0.492757996379	0.00550188777802	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus senegalensis
Oscillospiraceae_bacterium_54867	20	0.544269121192	0.00607703507167	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. KLE 1728
Bacteroides_ovatus_58035	19	0.446787148594	0.0049886004292	XMA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
Parabacteroides_merdae_56972	18	0.421435059037	0.00470553175714	XMA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides merdae
Eggerthella_lenta_56463	15	0.31305341331	0.00349539685041	XMA_001	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Eggerthella	Eggerthella sp. HGA1
Clostridiales_bacterium_52743	15	0.360089869281	0.00402058224391	XMA_001	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus sp. 3_3_56FAA
Clostridium_spiroforme_61500	14	0.350036538261	0.00390833180967	XMA_001	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] spiroforme
Dorea_longicatena_59913	14	0.337754199823	0.00377119340049	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena
Clostridiales_bacterium_58600	13	0.314438283015	0.00351085960852	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus sp. BV3C26
Bacteroides_uniformis_57318	11	0.319981260248	0.00357274970247	XMA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
Erysipelotrichaceae_bacterium_56596	11	0.258280681601	0.00288383209575	XMA_001	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		Erysipelotrichaceae bacterium 21_3
Lachnospiraceae_bacterium_56833	9	0.237041719343	0.00264668853294	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium VE202-12
Clostridiales_bacterium_59663	9	0.222600970974	0.00248545040482	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-14
Clostridiales_bacterium_55184	6	0.150796128629	0.00168371367522	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-15
Enterococcus_faecium_56710	6	0.14399363564	0.00160776046226	XMA_001	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
Holdemania_sp_59514	4	0.0965777262181	0.00107833828251	XMA_001	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania massiliensis
Intestinimonas_butyriciproducens_60001	4	0.0806678736673	0.000900696876499	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales		Intestinimonas	Intestinimonas butyriciproducens
Collinsella_aerofaciens_61484	4	0.096033803899	0.00107226511965	XMA_001	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
Peptostreptococcaceae_bacterium_58651	4	0.0812030075188	0.000906671911748	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus obesi
Slackia_piriformis_62217	3	0.0662289466172	0.0007394790843	XMA_001	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Slackia	Slackia piriformis
Collinsella_sp_62205	3	0.0678255913366	0.000757306415631	XMA_001	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella sp. 4_8_47FAA
Ruminococcus_gauvreauii_59033	2	0.047242557345	0.000527486617709	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus gauvreauii
Peptoniphilus_sp_58646	2	0.0440688198008	0.00049205026166	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus grossensis
Dorea_longicatena_61473	2	0.0492368291482	0.000549753652928	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena
Escherichia_coli_57907	1	0.0239532432691	0.000267449858459	XMA_001	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia sp. KTE31
Bacteroides_finegoldii_57739	1	0.0236506973924	0.000264071783473	XMA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides finegoldii
Clostridiales_bacterium_55367	1	0.0254764088454	0.000284456758661	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-28
Bacteroides_fragilis_54507	1	0.0252985225663	0.00028247057	XMA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
Clostridiales_bacterium_59662	1	0.0222028311034	0.000247905637215	XMA_001	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-08
Bacteroides_caccae_53434	1	0.0252295892623	0.000281700895422	XMA_001	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
Bacteroides_stercoris_56735	292	7.20430769231	0.137155186438	XMA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides stercoris
Bacteroides_vulgatus_57955	258	6.25964482547	0.119170750299	XMA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus
Streptococcus_anginosus_58032	203	4.72729073799	0.0899978832399	XMA_029	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
Bacteroides_thetaiotaomicron_56941	199	4.83808647654	0.0921072059988	XMA_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 1_1_6
